model,dataset,pretraining length,ImageNet accuracy,freeze encoder,pretraining scheme,seed,accuracy,balanced accuracy,sensitivity,specificity,precision,dice index,jaccard index,mcc,modified hausdorff distance,area under roc,average precision score,mean dice index,mean jaccard index
Swin U-Net,IDRiD,200,0.713,True,advanced,123125,0.9987820702841208,0.7237431024657072,0.4480928352261986,0.9993933697052156,0.4505365967774951,0.4493154080576252,0.2897562718621883,0.4487034215111846,69.26376975848981,0.9883831905379828,0.396858360519245,,
Swin U-Net,IDRiD,200,0.713,True,advanced,123126,0.9987441777757826,0.7300355589425963,0.4607297104715925,0.9993414074136,0.4371154217598852,0.4486159292035398,0.2891746602535435,0.4481392135841318,70.15281178786464,0.9888999489457554,0.3960055871213679,,
Swin U-Net,IDRiD,200,0.713,True,advanced,123127,0.9987049953097136,0.7367268269248168,0.4741663879477075,0.9992872659019262,0.4247915581031787,0.4481268209554175,0.288768253912027,0.4481547956903659,71.61174036166823,0.9877204316874144,0.402780815635052,,
Swin U-Net,IDRiD,200,0.713,True,advanced,123128,0.9987944538783352,0.7270539016101752,0.4547093809530734,0.999398422267277,0.4562419750204272,0.4554783546000116,0.2949026264912529,0.4548715946052881,72.12283760430131,0.9874689671405482,0.4081635360679804,,
Swin U-Net,IDRiD,250,0.75,False,advanced,123124,0.9988256708554174,0.7425612039332709,0.4857271656463129,0.9993952422202288,0.4713402760138853,0.4784293223713422,0.3144344453648618,0.4778920129204953,62.34741334427898,0.9904108701338384,0.4421003388578343,,
Swin U-Net,IDRiD,250,0.75,False,advanced,123125,0.9988330074900106,0.7447727852108048,0.4901478907033897,0.99939767971822,0.474605387290725,0.4822551453282494,0.3177477587880959,0.4817300987188149,59.41161452720832,0.989492278824644,0.4489744586329477,,
Swin U-Net,IDRiD,250,0.75,False,advanced,123126,0.9988293633594214,0.7484096530734842,0.4974333619323222,0.999385944214646,0.4734729469735768,0.4851611530688224,0.3202756347839113,0.4847198363003742,60.111811966041685,0.9890479620343507,0.4499281106669564,,
Swin U-Net,IDRiD,250,0.75,False,advanced,123127,0.9987891811761112,0.750379562822096,0.5014178312271874,0.9993412944170044,0.4579940760024971,0.4787268751518517,0.3146914414003322,0.4786100031031557,59.90391972002729,0.9900873363909604,0.4425181475627746,,
Swin U-Net,IDRiD,250,0.75,False,advanced,123128,0.9988244453955732,0.7474702826560987,0.4955574621548126,0.9993831031573848,0.4713807508230282,0.4831705207639194,0.3185429596949076,0.4827300397259914,59.10085009181746,0.987562329215896,0.4462287492762256,,
Swin U-Net,IDRiD,250,0.75,True,advanced,123124,0.9987796677378477,0.7210401166143402,0.4426832637747757,0.9993969694539048,0.4490036726205401,0.4458251261285669,0.2868598351001178,0.4452214694259205,67.39162739840788,0.9892334932927862,0.3996458829161261,,
Swin U-Net,IDRiD,250,0.75,True,advanced,123125,0.9988041285613152,0.7213646635045404,0.4433085637006122,0.9994207633084686,0.4593328109932497,0.4511825124319204,0.2913111198172975,0.4506512253090129,66.98235397049294,0.9890198390820624,0.4117438509054217,,
Swin U-Net,IDRiD,250,0.75,True,advanced,123126,0.9987587542981392,0.7275807463695554,0.4558000203586022,0.9993614723805084,0.4420874471086036,0.4488429704728355,0.2893633913075588,0.4482702440141394,67.06901024376555,0.9885959813208338,0.4005228480928756,,
Swin U-Net,IDRiD,250,0.75,True,advanced,123127,0.9987268439687768,0.7345734316419684,0.469832914043073,0.9993139492408638,0.4318865377160502,0.4500651218509928,0.2903799834633497,0.4498245056671266,68.16292703663521,0.9899443820210712,0.400693404009623,,
Swin U-Net,IDRiD,250,0.75,True,advanced,123128,0.9987717022488608,0.7244351470792337,0.4494888536652755,0.999381440493192,0.4464891880570281,0.4479879997391248,0.2886531511761465,0.4473716863213768,69.3596262394255,0.9868085315406812,0.4045622830159936,,
Swin U-Net,IDRiD,300,0.766,False,advanced,123124,0.9988267350705452,0.7428449881007142,0.4862942981371879,0.9993956780642403,0.4718107170066875,0.4789467653924924,0.3148815969116331,0.4784106646030484,63.99931116189599,0.989053752065224,0.436283817263394,,
Swin U-Net,IDRiD,300,0.766,False,advanced,123125,0.9988269930620912,0.7454815347607595,0.4915729928599474,0.9993900766615718,0.4722020450354808,0.4816965430761777,0.3172629326526015,0.4812033461079403,61.05254230872465,0.9889207312764582,0.4491868516707245,,
Swin U-Net,IDRiD,300,0.766,False,advanced,123126,0.9988244615200448,0.7494530510117319,0.4995273895909375,0.9993787124325264,0.4716017518087838,0.4851666937368915,0.3202804505109271,0.4847760341507228,61.46732720893991,0.988608628826105,0.4472442597324969,,
Swin U-Net,IDRiD,300,0.766,False,advanced,123127,0.9987862626467456,0.7518960392981595,0.5044570797039277,0.9993349988923912,0.4571330680230873,0.4796341615164461,0.3154759739551125,0.4796069838304104,62.13539637355378,0.9896064955615052,0.4400698390283482,,
Swin U-Net,IDRiD,300,0.766,False,advanced,123128,0.9988281862729922,0.7462084178469583,0.4930271787339857,0.9993896569599308,0.4727668237722062,0.4826881735738386,0.3181238154215692,0.4822045334205129,59.15831126588591,0.987818369725239,0.4453944206751881,,
Swin U-Net,IDRiD,300,0.766,True,advanced,123124,0.9987581254437454,0.7224964308639714,0.4456207192403333,0.9993721424876094,0.440673578855031,0.4431373683183063,0.2846381765323277,0.4425186401495565,68.20000600659421,0.9894722299309752,0.3945258188489539,,
Swin U-Net,IDRiD,300,0.766,True,advanced,123125,0.998786020779671,0.721718742472574,0.4440356566376314,0.9994018283075164,0.4517613291710435,0.4478692275537368,0.2885545811914121,0.4472742369997388,67.00529075737452,0.9895789462140804,0.3954614428159165,,
Swin U-Net,IDRiD,300,0.766,True,advanced,123126,0.9987319070528696,0.7283299079552646,0.4573269155263426,0.9993329003841868,0.4321401580212985,0.4443808595267869,0.2856649772013007,0.4439210908297216,67.78513394450358,0.9884125970899682,0.3968068577247708,,
Swin U-Net,IDRiD,300,0.766,True,advanced,123127,0.9987261022430816,0.7315371856461975,0.4637544170895924,0.9993199542028026,0.4308488361096475,0.4467003298619622,0.2875847641033039,0.4463623842492425,68.50789245527241,0.9895617399933888,0.3957608665341812,,
Swin U-Net,IDRiD,300,0.766,True,advanced,123128,0.9987461610857936,0.7270733055590062,0.4547966321055157,0.9993499790124966,0.4371496862027033,0.4458025386462929,0.2868410433251403,0.4452585566374353,69.0145149243526,0.9880114311812284,0.4051406349253506,,
Swin U-Net,IDRiD,0,0.001,False,simple,123124,0.998739098567218,0.7023905782678822,0.4053833961056902,0.999397760430074,0.4276597376697093,0.4162280799982083,0.2628115690636902,0.4157420332265211,75.1175957130009,0.9817077837307246,0.3568760747692698,,
Swin U-Net,IDRiD,0,0.001,False,simple,123125,0.9987292303905786,0.6854413905573001,0.3714572396643739,0.9994255414502264,0.4178567338993309,0.3932978698835249,0.2447894207273249,0.3933409799490219,76.05498575597515,0.9736061101249132,0.3272854792030618,,
Swin U-Net,IDRiD,0,0.001,False,simple,123126,0.9987040762148306,0.6673878597770541,0.3353352625532595,0.9994404570008486,0.3994941357864283,0.3646188266358871,0.2229602343591379,0.3653682755678838,80.78020318238131,0.9665666200542236,0.2934071694337489,,
Swin U-Net,IDRiD,0,0.001,False,simple,123127,0.998743016813825,0.6988773162044961,0.3983451364753442,0.999409495933648,0.4281895770156626,0.4127329707251661,0.2600309447645445,0.4123696863287727,74.1723258569634,0.9788573229914224,0.3506837948283123,,
Swin U-Net,IDRiD,0,0.001,False,simple,123128,0.9987337129936926,0.6929606925681,0.3865080634606715,0.9994133216755284,0.422405161864501,0.403664639193263,0.2528731258086612,0.403425819636171,75.48149074837244,0.9721594494917746,0.3399992937475841,,
Swin U-Net,IDRiD,0,0.001,True,simple,123124,0.9987307299664404,0.6455399983103035,0.2915642677447031,0.999515728875904,0.4005994005994006,0.3374993687825077,0.2030110967114855,0.3411416622322875,84.76699233665985,0.95315482271491,0.2642191392856029,,
Swin U-Net,IDRiD,0,0.001,True,simple,123125,0.9987528849904648,0.6477953112981456,0.2960577020954818,0.9995329205008092,0.4130117255649775,0.3448950551405194,0.20838664114715,0.3490723210058404,81.63914206882524,0.949777347463356,0.2698351263287928,,
Swin U-Net,IDRiD,0,0.001,True,simple,123126,0.998734486968331,0.6439077358049242,0.2882923495281166,0.9995231220817318,0.4015840541252253,0.3356414271807678,0.2016681924524463,0.339639204753362,84.80928456331273,0.9477103350315206,0.2613836191257772,,
Swin U-Net,IDRiD,0,0.001,True,simple,123127,0.9987251347747838,0.6462852720020026,0.2930620791949627,0.9995084648090424,0.3982570203347627,0.3376615760946964,0.2031284645931181,0.3410113591331802,85.44563516280175,0.9517577010506436,0.2604843691091597,,
Swin U-Net,IDRiD,0,0.001,True,simple,123128,0.9987487893746698,0.6486938556319676,0.2978608925792895,0.9995268186846455,0.4113382601012129,0.3455264667183968,0.2088477890722974,0.3494212719389588,83.35850633671915,0.9583068130826348,0.2718476599620542,,
Swin U-Net,IDRiD,1,0.015,False,simple,123124,0.9987731695757792,0.7161562232264441,0.4329111347012375,0.9994013117516508,0.4452720691615064,0.4390087446359842,0.2812405532043531,0.4384341723831441,69.52150941242637,0.986841544813489,0.3881515588423084,,
Swin U-Net,IDRiD,1,0.015,False,simple,123125,0.9987592864057032,0.7181973999439243,0.4370119388660258,0.9993828610218228,0.4401095441032175,0.4385593684102998,0.2808717838484472,0.4379369735536659,69.90338841570633,0.9856176745414972,0.3870438585957707,,
Swin U-Net,IDRiD,1,0.015,False,simple,123126,0.9987309557090434,0.7235722596442882,0.4478019980513909,0.9993425212371856,0.4305407974945472,0.4390057879280358,0.2812380134796982,0.4384516594293236,72.1359942126524,0.9865859971437526,0.3923795672966822,,
Swin U-Net,IDRiD,1,0.015,False,simple,123127,0.9987358736728916,0.7264871274879368,0.453633283406285,0.9993409715695885,0.433137557101401,0.443152519017821,0.2846506195594649,0.4426346330658426,72.372475508417,0.9839273206900392,0.3974049934568691,,
Swin U-Net,IDRiD,1,0.015,False,simple,123128,0.9987675905085942,0.7186373280954935,0.4378844503904489,0.9993902058005382,0.4435540890879095,0.4407051282051282,0.28263440456525,0.4400933009914508,70.41830800062516,0.985145389417274,0.38750614676478,,
Swin U-Net,IDRiD,1,0.015,True,simple,123124,0.9986963364684466,0.6508972975285868,0.3023252432125874,0.9994693518445864,0.3874177738851723,0.3396280353831954,0.2045532806642988,0.3415946699764259,84.7783429854307,0.9564744931746372,0.2638948346256476,,
Swin U-Net,IDRiD,1,0.015,True,simple,123125,0.9987117030899132,0.6520089438123627,0.3045356057411258,0.9994822818835996,0.3950277285245407,0.343934243155803,0.2076854422848076,0.3462092585954374,83.73621869992884,0.9549227335291378,0.2713444822813979,,
Swin U-Net,IDRiD,1,0.015,True,simple,123126,0.998690467160772,0.6517949540320147,0.3041284336963951,0.9994614743676344,0.3853339474896361,0.3399543249108035,0.2047900204643147,0.3416855882466212,83.68675175852738,0.955334328091102,0.2648716579030811,,
Swin U-Net,IDRiD,1,0.015,True,simple,123127,0.99871078399503,0.6536063125554488,0.3077348146640103,0.9994778104468872,0.3954700902618153,0.3461346592628334,0.2092922060583284,0.3482203079113063,83.21404948888242,0.9541774106171388,0.2745116238604657,,
Swin U-Net,IDRiD,1,0.015,True,simple,123128,0.9987344224704444,0.6487375042130683,0.2979626855904722,0.9995123228356644,0.4041340407487032,0.343026224376198,0.2070237121005465,0.3463928707872152,82.24406829890053,0.9508082781848092,0.2719189211586634,,
Swin U-Net,IDRiD,5,0.14,False,simple,123124,0.9987960179520836,0.7307296907566632,0.4620675614757078,0.9993918200376184,0.457516810413097,0.4597848342123731,0.2985231671113449,0.4591839131791119,69.88297233089962,0.988832390131712,0.421677943301972,,
Swin U-Net,IDRiD,5,0.14,False,simple,123125,0.9988033384622051,0.7302176921437153,0.4610350895051405,0.9994002947822902,0.4604458644978578,0.4607442070002834,0.2993325088038973,0.460141387762049,68.05652404652777,0.990261604580882,0.4158519106033267,,
Swin U-Net,IDRiD,5,0.14,False,simple,123126,0.9987902453912392,0.733065441607792,0.4667500399901115,0.9993808432254724,0.4555803159553177,0.4611014142981303,0.2996340689294649,0.4605259229223358,68.225243608225,0.9907452254279016,0.4155455191733421,,
Swin U-Net,IDRiD,5,0.14,False,simple,123127,0.9987495633493082,0.7397995361188788,0.4802739686186688,0.9993251036190888,0.4413250307338714,0.4599802233921061,0.298687792217188,0.4597633672797247,69.95670188977707,0.9894396349458514,0.4201427487689513,,
Swin U-Net,IDRiD,5,0.14,False,simple,123128,0.9987748626453008,0.7333337303079408,0.4673026306222461,0.9993648299936356,0.4495474448470266,0.4582569821249046,0.2972363017499722,0.4577261181010478,69.01234127537563,0.9890000300658728,0.41423616153248,,
Swin U-Net,IDRiD,5,0.14,True,simple,123124,0.9987707509050344,0.6876119798824072,0.3757616298515276,0.9994623299132868,0.4368702238452694,0.4040229525626192,0.2531545123241506,0.4045543308846431,75.65390272717175,0.9774901392361928,0.3460330645294939,,
Swin U-Net,IDRiD,5,0.14,True,simple,123125,0.9987633658970264,0.6885306662689616,0.3776084459115564,0.999452886626367,0.4337955228867357,0.4037612339459526,0.2529490264073017,0.4041126651649646,73.3460823727264,0.979122866735488,0.3455772301002305,,
Swin U-Net,IDRiD,5,0.14,True,simple,123126,0.9987658651901294,0.6878855229242526,0.3763142204836622,0.999456825364843,0.4347270986275136,0.4034218013172765,0.252682660105256,0.4038536092283979,73.89799777761453,0.9788267535861608,0.3434270441674512,,
Swin U-Net,IDRiD,5,0.14,True,simple,123127,0.9987466609444142,0.6892776417721038,0.3791207992205563,0.9994344843236512,0.4266660120450379,0.401495318467414,0.2511729174092735,0.4015666813689863,73.33482745494162,0.977870171135802,0.3422228422764055,,
Swin U-Net,IDRiD,5,0.14,True,simple,123128,0.9987552714122664,0.6881634716246506,0.3768813529745372,0.999445590274764,0.4300720188510172,0.4017282802449043,0.2513553092238612,0.4019793755849405,72.45135670831957,0.9790371615318916,0.3460117856160515,,
Swin U-Net,IDRiD,20,0.309,False,simple,123124,0.9987855047965788,0.7421053271193481,0.4848546541218899,0.999356000116806,0.455261684667586,0.4695961409809513,0.3068477770722325,0.469218121446035,68.88215253734336,0.9895691581790818,0.4218704769346272,,
Swin U-Net,IDRiD,20,0.309,False,simple,123125,0.9987838923494154,0.739431788188805,0.4795032501054285,0.9993603262721814,0.4541810718860621,0.4665025571377034,0.3042114488675677,0.4660623087392773,65.92365788732012,0.9887295244925366,0.4217920247471373,,
Swin U-Net,IDRiD,20,0.309,False,simple,123126,0.9987597862643236,0.7458618769765387,0.4924018788081493,0.9993218751449282,0.4463028865164096,0.4682241181432265,0.3056771712539606,0.4681673093756151,67.58319141361342,0.9891179970667598,0.423784715890597,,
Swin U-Net,IDRiD,20,0.309,False,simple,123127,0.998722748352982,0.7480585092100324,0.4968371457239664,0.9992798726960984,0.4337052693044924,0.4631332813717849,0.3013521022411558,0.4635638230281318,70.84896156599703,0.9896681815130002,0.417811971845673,,
Swin U-Net,IDRiD,20,0.309,False,simple,123128,0.9987732179491944,0.7436679542439868,0.4879956956098129,0.9993402128781608,0.4508605285432145,0.4686974071047982,0.3060807544622905,0.4684479899701702,66.25454541504106,0.9885331614569318,0.421123326828849,,
Swin U-Net,IDRiD,20,0.309,True,simple,123124,0.9987517079040354,0.6929333857200841,0.3864353541669696,0.9994314172731988,0.4300208747997475,0.4070692758396201,0.2555509611408679,0.4070233214800146,77.73299995517083,0.9756669458373728,0.3493221640863646,,
Swin U-Net,IDRiD,20,0.309,True,simple,123125,0.9987701381751124,0.6937342626271403,0.3880204167696715,0.9994481084846092,0.4383460375870679,0.4116553532860228,0.2591761609215497,0.4118034787851173,74.0059733567728,0.9770070743845396,0.356230664933076,,
Swin U-Net,IDRiD,20,0.309,True,simple,123126,0.998749176361989,0.7010665197109416,0.4027222359561999,0.9994108034656832,0.4314110352992491,0.4165776688076292,0.2630903978416993,0.4161947021148219,77.81604022170595,0.9777687150733422,0.3590659180297162,,
Swin U-Net,IDRiD,20,0.309,True,simple,123127,0.9987185882393006,0.7022713688472795,0.4051652682245845,0.9993774694699744,0.4194378791756364,0.4121824031953844,0.2595939738943288,0.4115986357686879,77.62110122623848,0.977780497133502,0.3552597369528759,,
Swin U-Net,IDRiD,20,0.309,True,simple,123128,0.998737744111601,0.6994847570143923,0.3995666526095365,0.999402861419248,0.4262048426375467,0.4124605027132103,0.2598146747352496,0.4120398485994397,78.2671878775678,0.978372172962219,0.3527919742687704,,
Swin U-Net,IDRiD,50,0.433,False,simple,123124,0.9987632369012532,0.7433506552782772,0.4873703956839763,0.999330914872578,0.4470812656741902,0.4663610052041299,0.3040910204414926,0.4661738435644973,65.04792070449021,0.9919275561190584,0.4280695958986968,,
Swin U-Net,IDRiD,50,0.433,False,simple,123125,0.9987862787712172,0.7412051201213333,0.4830514636380822,0.9993587766045844,0.4554091663124991,0.4688269622959727,0.3061912969739425,0.4684198948639265,63.255101825416425,0.9920240690186614,0.4337444882668174,,
Swin U-Net,IDRiD,50,0.433,False,simple,123126,0.9987622210595404,0.7458267814346105,0.4923291695144473,0.9993243933547736,0.4471859356219207,0.4686766751801324,0.3060630440874698,0.4685973302439991,65.17003174598757,0.9917745175331104,0.4322907526349728,,
Swin U-Net,IDRiD,50,0.433,False,simple,123127,0.9987230063445282,0.7498525643206421,0.5004289848328414,0.9992761438084428,0.4342060437827266,0.4649750376630658,0.3029134759264149,0.4655081374806486,67.00406341153145,0.991478226309726,0.4285527274444951,,
Swin U-Net,IDRiD,50,0.433,False,simple,123128,0.9987624468021432,0.7481582719085238,0.4969971061701106,0.999319437646937,0.4477121186318561,0.4710726715137314,0.3081097648925429,0.4710942282438073,62.70741105812932,0.9914209351925666,0.4357122807371416,,
Swin U-Net,IDRiD,50,0.433,True,simple,123124,0.9987557067730004,0.6854183291528056,0.371384530370672,0.9994521279349392,0.4293784360866861,0.3982861197532886,0.2486661214316314,0.3987110889686705,74.29814446716853,0.9772529160297144,0.3460994149704109,,
Swin U-Net,IDRiD,50,0.433,True,simple,123125,0.9987734598162687,0.6834589809598546,0.3674436866520278,0.9994742752676812,0.4368905180164603,0.3991738017756153,0.2493585695113286,0.400056724174006,74.89924131914829,0.977090273064827,0.3461197327854956,,
Swin U-Net,IDRiD,50,0.433,True,simple,123126,0.9987423395860164,0.6904811131530915,0.3815347477714601,0.9994274785347228,0.4252074419810709,0.4021935741001901,0.2517196718952367,0.4021522841432773,74.99445485653875,0.9773293231064848,0.3488368510227446,,
Swin U-Net,IDRiD,50,0.433,True,simple,123127,0.9987231514647728,0.6916553543265844,0.3839050707461428,0.999405637907026,0.4175893704523885,0.4000439433887929,0.2500378830927757,0.3997553668505657,77.54149540874529,0.9759844354065071,0.3415935489830168,,
Swin U-Net,IDRiD,50,0.433,True,simple,123128,0.9987494504780068,0.6880951922030575,0.3767504762458737,0.9994399081602412,0.4274894810659186,0.400524066072519,0.250413183202049,0.4006958955797073,76.95532885933942,0.9764241733787083,0.3418186078881272,,
Swin U-Net,IDRiD,100,0.519,False,simple,123124,0.9987709605231656,0.7500000366151678,0.5006761964314279,0.9993238767989078,0.4511563912730131,0.4746317625083572,0.3111619205986281,0.4746588823244518,64.30398229830853,0.9924539083395336,0.4323421748184073,,
Swin U-Net,IDRiD,100,0.519,False,simple,123125,0.9987950182348424,0.7501791245620373,0.5010106591824567,0.9993475899416178,0.4601771093509997,0.4797301530942584,0.3155590562719812,0.4795583721779567,61.10913433904659,0.9923688672349766,0.4448899623494038,,
Swin U-Net,IDRiD,100,0.519,False,simple,123126,0.9987680742427432,0.7482627687668161,0.497200692192476,0.999324845341156,0.449786886971164,0.4723104762957232,0.3091696581157939,0.4722854151058354,65.07507117145087,0.9925034133227392,0.4372452330707821,,
Swin U-Net,IDRiD,100,0.519,False,simple,123127,0.9987444841407436,0.7518823897149687,0.5044716215626681,0.9992931578672694,0.4420418201047414,0.4712014506237818,0.3082199083123068,0.4716014757799098,64.30258982606563,0.992630356703498,0.4378564040164569,,
Swin U-Net,IDRiD,100,0.519,False,simple,123128,0.9987781681619856,0.7512964331919351,0.5032646472872162,0.999328219096654,0.4540302267002519,0.4773849591701611,0.3135327583707784,0.4774046358710669,62.36389656302991,0.9924296578497948,0.4396415350316414,,
Swin U-Net,IDRiD,100,0.519,True,simple,123124,0.9987565291210536,0.7051809779040761,0.4109529280032574,0.9994090278048948,0.4356405117928164,0.4229410796330385,0.2681869080832811,0.4224949493852049,73.90398103161569,0.9824245299983116,0.3750380006996646,,
Swin U-Net,IDRiD,100,0.519,True,simple,123125,0.9987469995583184,0.7073913795798649,0.4153881949190746,0.9993945642406552,0.4323379394893372,0.4236978915595636,0.2687957543707774,0.4231514617181021,72.04972340972921,0.9831913956384132,0.3745529740219578,,
Swin U-Net,IDRiD,100,0.519,True,simple,123126,0.9987274566986988,0.7085436546127245,0.417714892317536,0.999372416907913,0.4249071786755025,0.4212845839657991,0.2668561767274213,0.4206587726329403,74.90947738784742,0.9817028884303112,0.3738773282334008,,
Swin U-Net,IDRiD,100,0.519,True,simple,123127,0.9986854040766792,0.7171581433429131,0.4350051623598528,0.9993111243259732,0.4121010070396341,0.4232475222309472,0.2684331900612869,0.4227407811229616,77.95913965436857,0.9832694647972232,0.379113065465046,,
Swin U-Net,IDRiD,100,0.519,True,simple,123128,0.9987464513262828,0.7063089392900274,0.4132214579667573,0.9993964206132974,0.4318081663044965,0.4223146944083225,0.2676833805894931,0.4217855133383809,72.32331169030385,0.9823011054153056,0.3713252775894492,,
Swin U-Net,IDRiD,150,0.574,False,simple,123124,0.9987855531699936,0.7521571470606543,0.5049805866185816,0.999333707502727,0.4569090287097708,0.4797471851903018,0.3155737704918033,0.479738053509551,62.18622967875842,0.9922368253767636,0.4417612634821073,,
Swin U-Net,IDRiD,150,0.574,False,simple,123125,0.9988064021118156,0.746502553719242,0.4936379368010819,0.999367170637402,0.464066494415508,0.4783993460966621,0.314408498578322,0.4780272140488372,65.26929555263325,0.9919644777371356,0.443007952476079,,
Swin U-Net,IDRiD,150,0.574,False,simple,123126,0.9987956148402928,0.7488793715808196,0.4984076664679279,0.9993510766937111,0.4602143029782206,0.4785537761271136,0.3145418838558109,0.4783288785257536,63.00580301389401,0.992578550902762,0.4424773239760656,,
Swin U-Net,IDRiD,150,0.574,False,simple,123127,0.9987534009735568,0.7528310246445186,0.5063620631989181,0.999299986090119,0.4453610620827258,0.4739102031928358,0.3105419457251656,0.4742626467512601,63.7984268032678,0.991123832655719,0.4372764233046245,,
Swin U-Net,IDRiD,150,0.574,False,simple,123128,0.9988033545866768,0.7530158120569581,0.5066819840912066,0.9993496400227098,0.463757120800724,0.4842738012508686,0.3195026454056136,0.4841473233058146,61.31899598740168,0.9926205318298004,0.4448299414244583,,
Swin U-Net,IDRiD,150,0.574,True,simple,123124,0.9987698318101512,0.7065966311198817,0.4137740485988919,0.9994192136408716,0.4416060093430385,0.4272415372256965,0.2716545581257697,0.4268486406169662,76.09334658671395,0.9836463708592486,0.3777712427147099,,
Swin U-Net,IDRiD,150,0.574,True,simple,123125,0.9987817961681033,0.7012934706063678,0.403143949859671,0.9994429913530648,0.4454996866412766,0.4232692351733246,0.2684509169781358,0.4231851265647314,76.88248613041534,0.983436636996173,0.3783285847084703,,
Swin U-Net,IDRiD,150,0.574,True,simple,123126,0.9987736049365136,0.7061700111443631,0.4129160789332092,0.9994239433555168,0.4431110625614456,0.4274853404993639,0.2718517242039558,0.4271343159133793,75.25182845566101,0.9829052025068092,0.3785891298987169,,
Swin U-Net,IDRiD,150,0.574,True,simple,123127,0.99871641143563,0.715902664050102,0.4324603370802856,0.9993449910199184,0.4229336139712156,0.4276480400333611,0.2719831725273218,0.427028034051412,74.3655641341709,0.9840442019165506,0.3810477530684618,,
Swin U-Net,IDRiD,150,0.574,True,simple,123128,0.9987969370469668,0.7031821297193207,0.4069102912734306,0.9994539681652108,0.4527245663991716,0.4286009680186252,0.2727547419927091,0.428606552156731,71.92435369747128,0.9838337122789254,0.3820780987885125,,
Swin U-Net,IDRiD,200,0.645,False,simple,123124,0.9987908742456328,0.7441851922649368,0.4890136257216397,0.999356758808234,0.4576732538515978,0.4728283794044037,0.3096136849083008,0.4724796558149766,61.52570227752168,0.9912516526367894,0.4385080897347115,,
Swin U-Net,IDRiD,200,0.645,False,simple,123125,0.998813464630391,0.7435791570499772,0.487777567728707,0.9993807463712476,0.4664905083095751,0.4769003291321007,0.313114907122188,0.4764217856828732,63.34562102886429,0.9923501666856054,0.4461444121569901,,
Swin U-Net,IDRiD,200,0.645,False,simple,123126,0.9987913096063668,0.746632993395217,0.4939142321171492,0.999351754673285,0.4582248424915343,0.4754043291739858,0.3118263775407157,0.4751311343494164,63.84650784457622,0.9924617591510688,0.4386788532128396,,
Swin U-Net,IDRiD,200,0.645,False,simple,123127,0.9987458869697756,0.7546575037346887,0.5100266116014949,0.9992883958678824,0.4430870685734498,0.4742097293204618,0.3107991953992433,0.4747566010204483,65.37887908605963,0.9922053343290296,0.4319747202802487,,
Swin U-Net,IDRiD,200,0.645,False,simple,123128,0.998826606074772,0.7485244786317371,0.4976660316721683,0.999382925591306,0.4723671497584541,0.4846903369258876,0.3198654142716949,0.4842648214477786,61.61201306294934,0.9922020643633872,0.4473237871121193,,
Swin U-Net,IDRiD,200,0.645,True,simple,123124,0.9987751367613186,0.7151621963397469,0.4309189000538049,0.9994054926256888,0.4458638018717462,0.4382681357686904,0.2806329725276286,0.4377147898654392,71.50991285940906,0.9862949436213412,0.3998461578648498,,
Swin U-Net,IDRiD,200,0.645,True,simple,123126,0.998768912715268,0.7184201041871527,0.4374481946282373,0.999392013746068,0.4440409765890237,0.4407240283047892,0.2826499549007817,0.4401160809070114,70.8678344189773,0.9863485078716052,0.4016107660854096,,
Swin U-Net,IDRiD,200,0.645,True,simple,123127,0.9987402272802324,0.725349037972983,0.4513502115840446,0.9993478643619214,0.4344807312737097,0.4427588174458828,0.2843258493867194,0.4422048469407478,71.51544764587827,0.987558770082639,0.4019656695711474,,
Swin U-Net,IDRiD,200,0.645,True,simple,123128,0.9987864722648768,0.7155818532996172,0.4317477860020067,0.9994159205972276,0.4507157712568123,0.4410320778960346,0.2829034501815133,0.4405227793994344,71.18104466975261,0.9869754342904182,0.4028395610927655,,
Swin U-Net,IDRiD,250,0.701,False,simple,123124,0.9988213978704346,0.7467424713835787,0.4941032762807742,0.9993816664863832,0.4700690342127471,0.4817902744397416,0.3173442417789732,0.4813469070766071,61.746636403076266,0.9928415724696408,0.4457187509614464,,
Swin U-Net,IDRiD,250,0.701,False,simple,123126,0.9988183180963526,0.7445402837571755,0.4896970930824378,0.9993834744319132,0.4685673735181165,0.4789029835888392,0.3148437280878077,0.4784246383305329,64.04252688183063,0.9930951186613352,0.4443222238133544,,
Swin U-Net,IDRiD,250,0.701,False,simple,123127,0.9987869721234974,0.7491365083200967,0.4989311733825817,0.9993418432576118,0.4569670493593671,0.4770316301703163,0.3132280445499361,0.4768827672265193,60.739566483165646,0.992326513956071,0.4358926254439912,,
Swin U-Net,IDRiD,250,0.701,False,simple,123128,0.9988237842922364,0.7447463799182008,0.4901042651271685,0.9993884947092332,0.4708109240762729,0.4802676109523843,0.3160243788091889,0.4797723055840607,60.73068954545801,0.9922772488956506,0.4454997921015116,,
Swin U-Net,IDRiD,250,0.701,True,simple,123124,0.9987988558590912,0.7194155782333902,0.4394113455581892,0.9994198109085912,0.4567330219622424,0.4479088692404041,0.2885875274567854,0.4473875413826744,68.06955016459781,0.9888754029953732,0.407742742979937,,
Swin U-Net,IDRiD,250,0.701,True,simple,123126,0.9987898261549766,0.7207111099846428,0.442014338272718,0.9994078816965676,0.4531508564783756,0.4475173911443189,0.2882625724283777,0.4469423319226903,68.78723684993253,0.9878432097234816,0.4054726401787534,,
