dataset,metric,margin,encoder,pretraining_scheme,pooled,level,pretraining_length,robustness
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,5,5,0.2534976303577423
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,1,5,0.4513933062553406
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,1,5,0.5014156699180603
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,2,5,0.42226749658584595
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,2,5,0.49462199211120605
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,3,5,0.4371397793292999
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,3,5,0.49597853422164917
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,4,5,0.48673155903816223
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,4,5,0.4984474182128906
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,5,5,0.47135859727859497
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,5,5,0.49491092562675476
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,1,5,0.6974275708198547
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,1,5,0.748108446598053
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,2,5,0.6709219813346863
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,2,5,0.7446220517158508
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,3,5,0.6859097480773926
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,3,5,0.7459785342216492
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,4,5,0.7367315888404846
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,4,5,0.7484474182128906
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,5,5,0.7179697155952454
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,5,5,0.7437177896499634
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,1,5,0.9474048018455505
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,1,5,0.998108446598053
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,2,5,0.9209219813346863
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,2,5,0.9946220517158508
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,3,5,0.9359097480773926
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,3,5,0.9959785342216492
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,4,5,0.9867315888404846
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,4,5,0.9984474182128906
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,5,5,0.9679433107376099
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,5,5,0.9937177896499634
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,1,5,0.03710402175784111
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,1,5,0.04213310405611992
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,2,5,0.04356864467263222
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,2,5,0.051750071346759796
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,3,5,0.04183373227715492
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,3,5,0.044829465448856354
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,4,5,0.016482802107930183
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,4,5,0.031180717051029205
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,5,5,0.03764566406607628
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,5,5,0.037808652967214584
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,1,5,0.20564277470111847
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,1,5,0.2751997411251068
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,2,5,0.18825574219226837
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,2,5,0.27050042152404785
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,3,5,0.1953280121088028
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,3,5,0.26703205704689026
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,4,5,0.23416174948215485
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,4,5,0.25821834802627563
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,5,5,0.23219084739685059
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,5,5,0.25970810651779175
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,1,5,0.43973785638809204
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,1,5,0.5134333968162537
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,2,5,0.38983163237571716
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,2,5,0.5042492151260376
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,3,5,0.41298404335975647
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,3,5,0.502112090587616
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,4,5,0.4807252585887909
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,4,5,0.4975167214870453
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,5,5,0.46722686290740967
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,5,5,0.4965026378631592
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,1,5,0.6801960468292236
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,1,5,0.7547632455825806
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,2,5,0.6250243782997131
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,2,5,0.7426850199699402
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,3,5,0.651297926902771
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,3,5,0.7436022162437439
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,4,5,0.7305691838264465
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,4,5,0.7452335953712463
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,5,5,0.7105698585510254
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,5,5,0.7414482831954956
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,1,5,0.9262083172798157
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,1,5,1.0000468492507935
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,2,5,0.8712348937988281
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,2,5,0.9895243048667908
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,3,5,0.8993846774101257
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,3,5,0.9926934838294983
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,4,5,0.9805691838264465
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,4,5,0.9952127933502197
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,5,5,0.9595276117324829
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,5,5,0.990618109703064
ACDC,l2_loss,0.0,resnet50,advanced_training,False,1,5,0.05254549905657768
ACDC,l2_loss,0.0,resnet50,advanced_training,True,1,5,0.04444148391485214
ACDC,l2_loss,0.0,resnet50,advanced_training,False,2,5,0.1533389389514923
ACDC,l2_loss,0.0,resnet50,advanced_training,True,2,5,0.08232534676790237
ACDC,l2_loss,0.0,resnet50,advanced_training,False,3,5,0.10636074841022491
ACDC,l2_loss,0.0,resnet50,advanced_training,True,3,5,0.0587112195789814
ACDC,l2_loss,0.0,resnet50,advanced_training,False,4,5,0.06072273850440979
ACDC,l2_loss,0.0,resnet50,advanced_training,True,4,5,0.03001469559967518
ACDC,l2_loss,0.0,resnet50,advanced_training,False,5,5,0.02230108343064785
ACDC,l2_loss,0.0,resnet50,advanced_training,True,5,5,0.01214232761412859
ACDC,l2_loss,0.25,resnet50,advanced_training,False,1,5,0.2065688669681549
ACDC,l2_loss,0.25,resnet50,advanced_training,True,1,5,0.2724987268447876
ACDC,l2_loss,0.25,resnet50,advanced_training,False,2,5,0.2875949740409851
ACDC,l2_loss,0.25,resnet50,advanced_training,True,2,5,0.29878848791122437
ACDC,l2_loss,0.25,resnet50,advanced_training,False,3,5,0.2514802813529968
ACDC,l2_loss,0.25,resnet50,advanced_training,True,3,5,0.2825177013874054
ACDC,l2_loss,0.25,resnet50,advanced_training,False,4,5,0.2373545914888382
ACDC,l2_loss,0.25,resnet50,advanced_training,True,4,5,0.25953468680381775
ACDC,l2_loss,0.25,resnet50,advanced_training,False,5,5,0.24125729501247406
ACDC,l2_loss,0.25,resnet50,advanced_training,True,5,5,0.2489033192396164
ACDC,l2_loss,0.5,resnet50,advanced_training,False,1,5,0.4314630925655365
ACDC,l2_loss,0.5,resnet50,advanced_training,True,1,5,0.511211097240448
ACDC,l2_loss,0.5,resnet50,advanced_training,False,2,5,0.44582948088645935
ACDC,l2_loss,0.5,resnet50,advanced_training,True,2,5,0.532273530960083
ACDC,l2_loss,0.5,resnet50,advanced_training,False,3,5,0.4467443525791168
ACDC,l2_loss,0.5,resnet50,advanced_training,True,3,5,0.5184897184371948
ACDC,l2_loss,0.5,resnet50,advanced_training,False,4,5,0.46820247173309326
ACDC,l2_loss,0.5,resnet50,advanced_training,True,4,5,0.5004385113716125
ACDC,l2_loss,0.5,resnet50,advanced_training,False,5,5,0.4854277968406677
ACDC,l2_loss,0.5,resnet50,advanced_training,True,5,5,0.49795764684677124
ACDC,l2_loss,0.75,resnet50,advanced_training,False,1,5,0.6692119240760803
ACDC,l2_loss,0.75,resnet50,advanced_training,True,1,5,0.7540356516838074
ACDC,l2_loss,0.75,resnet50,advanced_training,False,2,5,0.6337398886680603
ACDC,l2_loss,0.75,resnet50,advanced_training,True,2,5,0.7699558734893799
ACDC,l2_loss,0.75,resnet50,advanced_training,False,3,5,0.670654833316803
ACDC,l2_loss,0.75,resnet50,advanced_training,True,3,5,0.7587088942527771
ACDC,l2_loss,0.75,resnet50,advanced_training,False,4,5,0.7060423493385315
ACDC,l2_loss,0.75,resnet50,advanced_training,True,4,5,0.7472606897354126
ACDC,l2_loss,0.75,resnet50,advanced_training,False,5,5,0.7335235476493835
ACDC,l2_loss,0.75,resnet50,advanced_training,True,5,5,0.7479512691497803
ACDC,l2_loss,1.0,resnet50,advanced_training,False,1,5,0.9105755090713501
ACDC,l2_loss,1.0,resnet50,advanced_training,True,1,5,0.999755322933197
ACDC,l2_loss,1.0,resnet50,advanced_training,False,2,5,0.8477256298065186
ACDC,l2_loss,1.0,resnet50,advanced_training,True,2,5,1.0113627910614014
ACDC,l2_loss,1.0,resnet50,advanced_training,False,3,5,0.9027848243713379
ACDC,l2_loss,1.0,resnet50,advanced_training,True,3,5,1.002294659614563
ACDC,l2_loss,1.0,resnet50,advanced_training,False,4,5,0.9484254717826843
ACDC,l2_loss,1.0,resnet50,advanced_training,True,4,5,0.9967105388641357
ACDC,l2_loss,1.0,resnet50,advanced_training,False,5,5,0.9833624958992004
ACDC,l2_loss,1.0,resnet50,advanced_training,True,5,5,0.9979512095451355
ACDC,cosine_distance,0.0,resnet50,advanced_training,False,1,20,0.01703462563455105
ACDC,cosine_distance,0.0,resnet50,advanced_training,True,1,20,0.01614058017730713
ACDC,cosine_distance,0.0,resnet50,advanced_training,False,2,20,0.015028642490506172
ACDC,cosine_distance,0.0,resnet50,advanced_training,True,2,20,0.011579032056033611
ACDC,cosine_distance,0.0,resnet50,advanced_training,False,3,20,0.02226010151207447
ACDC,cosine_distance,0.0,resnet50,advanced_training,True,3,20,0.018435461446642876
ACDC,cosine_distance,0.0,resnet50,advanced_training,False,4,20,0.016234520822763443
ACDC,cosine_distance,0.0,resnet50,advanced_training,True,4,20,0.01117666345089674
ACDC,cosine_distance,0.0,resnet50,advanced_training,False,5,20,0.03904007002711296
ACDC,cosine_distance,0.0,resnet50,advanced_training,True,5,20,0.038992851972579956
ACDC,cosine_distance,0.25,resnet50,advanced_training,False,1,20,0.20583483576774597
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,1,20,0.2511887848377228
ACDC,cosine_distance,0.25,resnet50,advanced_training,False,2,20,0.21045197546482086
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,2,20,0.2474903017282486
ACDC,cosine_distance,0.25,resnet50,advanced_training,False,3,20,0.2059488594532013
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,3,20,0.24915793538093567
ACDC,cosine_distance,0.25,resnet50,advanced_training,False,4,20,0.21876637637615204
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,4,20,0.24559134244918823
ACDC,cosine_distance,0.25,resnet50,advanced_training,False,5,20,0.20993822813034058
ACDC,cosine_distance,0.25,resnet50,advanced_training,True,5,20,0.25771138072013855
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,1,20,0.4499559998512268
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,1,20,0.49848759174346924
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,2,20,0.45525988936424255
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,2,20,0.49688243865966797
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,3,20,0.4430822432041168
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,3,20,0.4942264258861542
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,4,20,0.4611241817474365
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,4,20,0.49510616064071655
ACDC,cosine_distance,0.5,resnet50,advanced_training,False,5,20,0.44075340032577515
ACDC,cosine_distance,0.5,resnet50,advanced_training,True,5,20,0.493038147687912
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,1,20,0.699950635433197
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,1,20,0.7484875917434692
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,2,20,0.7052256464958191
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,2,20,0.7468824982643127
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,3,20,0.691156268119812
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,3,20,0.7442264556884766
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,4,20,0.7108440399169922
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,4,20,0.7451061606407166
ACDC,cosine_distance,0.75,resnet50,advanced_training,False,5,20,0.6802793741226196
ACDC,cosine_distance,0.75,resnet50,advanced_training,True,5,20,0.7340996861457825
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,1,20,0.949950635433197
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,1,20,0.9984875917434692
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,2,20,0.9552256464958191
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,2,20,0.9968824982643127
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,3,20,0.941156268119812
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,3,20,0.9942264556884766
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,4,20,0.960844099521637
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,4,20,0.9951061606407166
ACDC,cosine_distance,1.0,resnet50,advanced_training,False,5,20,0.9279142022132874
ACDC,cosine_distance,1.0,resnet50,advanced_training,True,5,20,0.9829915761947632
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,1,20,0.02825693041086197
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,1,20,0.030761638656258583
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,2,20,0.023660417646169662
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,2,20,0.021395588293671608
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,3,20,0.028086038306355476
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,3,20,0.025379950180649757
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,4,20,0.022672852501273155
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,4,20,0.029250841587781906
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,False,5,20,0.03994182124733925
ACDC,inv_pearson_corr,0.0,resnet50,advanced_training,True,5,20,0.041223328560590744
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,1,20,0.18583489954471588
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,1,20,0.26241564750671387
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,2,20,0.195552259683609
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,2,20,0.2528446912765503
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,3,20,0.20199911296367645
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,3,20,0.25456058979034424
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,4,20,0.2104966938495636
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,4,20,0.2516838014125824
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,False,5,20,0.20984309911727905
ACDC,inv_pearson_corr,0.25,resnet50,advanced_training,True,5,20,0.2596150040626526
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,1,20,0.4170674681663513
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,1,20,0.5024843811988831
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,2,20,0.43284618854522705
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,2,20,0.49568691849708557
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,3,20,0.43389689922332764
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,3,20,0.495502769947052
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,4,20,0.4459162950515747
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,4,20,0.49057650566101074
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,False,5,20,0.44019389152526855
ACDC,inv_pearson_corr,0.5,resnet50,advanced_training,True,5,20,0.494625449180603
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,1,20,0.6614812612533569
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,1,20,0.7486025094985962
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,2,20,0.6788299083709717
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,2,20,0.7451078295707703
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,3,20,0.6779727935791016
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,3,20,0.743202805519104
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,4,20,0.6928197741508484
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,4,20,0.7364214658737183
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,False,5,20,0.6792309284210205
ACDC,inv_pearson_corr,0.75,resnet50,advanced_training,True,5,20,0.7347838878631592
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,1,20,0.911232590675354
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,1,20,0.9984314441680908
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,2,20,0.9287583231925964
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,2,20,0.9951078295707703
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,3,20,0.9274904727935791
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,3,20,0.993202805519104
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,4,20,0.9427620768547058
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,4,20,0.9864082932472229
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,False,5,20,0.9263417720794678
ACDC,inv_pearson_corr,1.0,resnet50,advanced_training,True,5,20,0.9824333786964417
ACDC,l2_loss,0.0,resnet50,advanced_training,False,1,20,0.02795419655740261
ACDC,l2_loss,0.0,resnet50,advanced_training,True,1,20,0.022073309868574142
ACDC,l2_loss,0.0,resnet50,advanced_training,False,2,20,0.03153285011649132
ACDC,l2_loss,0.0,resnet50,advanced_training,True,2,20,0.01805066131055355
ACDC,l2_loss,0.0,resnet50,advanced_training,False,3,20,0.038776226341724396
ACDC,l2_loss,0.0,resnet50,advanced_training,True,3,20,0.022071918472647667
ACDC,l2_loss,0.0,resnet50,advanced_training,False,4,20,0.03053075075149536
ACDC,l2_loss,0.0,resnet50,advanced_training,True,4,20,0.009989967569708824
ACDC,l2_loss,0.0,resnet50,advanced_training,False,5,20,0.0049789524637162685
ACDC,l2_loss,0.0,resnet50,advanced_training,True,5,20,0.0017128877807408571
ACDC,l2_loss,0.25,resnet50,advanced_training,False,1,20,0.20694740116596222
ACDC,l2_loss,0.25,resnet50,advanced_training,True,1,20,0.25598958134651184
ACDC,l2_loss,0.25,resnet50,advanced_training,False,2,20,0.19269539415836334
ACDC,l2_loss,0.25,resnet50,advanced_training,True,2,20,0.24912430346012115
ACDC,l2_loss,0.25,resnet50,advanced_training,False,3,20,0.20003733038902283
